date,equity
2021-05-27,1.000376477
2021-05-28,1.003240138
2021-05-31,1.006402936
2021-06-01,1.006218716
2021-06-02,1.004729427
2021-06-03,1.008566376
2021-06-04,1.006388181
2021-06-07,1.00106361
2021-06-08,1.000300137
2021-06-09,1.00023136
2021-06-10,1.000581999
2021-06-11,1.00260204
2021-06-14,0.9981948349
2021-06-15,0.998015874
2021-06-16,0.9994578145
2021-06-17,0.9981302859
2021-06-18,0.9995909135
2021-06-21,0.9987214985
2021-06-22,0.9957040688
2021-06-23,0.992583198
2021-06-24,0.993379783
2021-06-25,0.9954161061
2021-06-28,0.9914444083
2021-06-29,0.9934192954
2021-06-30,0.9939687534
2021-07-01,0.9937916912
2021-07-02,0.9902920942
2021-07-05,0.9927564182
2021-07-06,0.9968365242
2021-07-07,0.9975919664
2021-07-08,0.9999079391
2021-07-09,1.00480534
2021-07-12,1.009131284
2021-07-13,1.004816946
2021-07-14,1.00150492
2021-07-15,1.00610801
2021-07-16,1.007917651
2021-07-19,1.011471948
2021-07-20,1.015187863
2021-07-21,1.012540633
2021-07-22,1.011354539
2021-07-23,1.009503756
2021-07-26,1.008813687
2021-07-27,1.007090966
2021-07-28,1.007694656
2021-07-29,1.0081603
2021-07-30,1.0068688
2021-08-02,1.002933979
2021-08-03,1.003719875
2021-08-04,1.001678458
2021-08-05,1.003022396
2021-08-06,1.002926499
2021-08-09,1.000088311
2021-08-10,1.002181765
2021-08-11,0.9969661608
2021-08-12,0.9955600075
2021-08-13,0.9955458681
2021-08-16,0.9918075186
2021-08-17,0.995022885
2021-08-18,0.9965919782
2021-08-19,0.9921380176
2021-08-20,0.9927793193
2021-08-23,0.9933008292
2021-08-24,0.9938460529
2021-08-25,0.9924339993
2021-08-26,0.9923270794
2021-08-27,0.9907844375
2021-08-30,0.9894273538
2021-08-31,0.9936946065
2021-09-01,0.9951167501
2021-09-02,0.9941293507
2021-09-03,0.9894175059
2021-09-06,0.9871730568
2021-09-07,0.9881567321
2021-09-08,0.9903124197
2021-09-09,0.9910154546
2021-09-10,0.9911565942
2021-09-13,0.9912594507
2021-09-14,0.988744177
2021-09-15,0.9879181996
2021-09-16,0.9861622073
2021-09-17,0.987856217
2021-09-20,0.9845941534
2021-09-21,0.9878306276
2021-09-22,0.9902909345
2021-09-23,0.9878785779
2021-09-24,0.9864212964
2021-09-27,0.9899303425
2021-09-28,0.9959456992
2021-09-29,1.000963255
2021-09-30,1.006703556
2021-10-01,1.007339142
2021-10-04,1.010267221
2021-10-05,1.011754333
2021-10-06,1.01126265
2021-10-07,1.00987833
2021-10-08,1.015339089
2021-10-11,1.012317077
2021-10-12,1.007073656
2021-10-13,1.008025154
2021-10-14,1.006165685
2021-10-15,1.003697959
2021-10-18,1.000710856
2021-10-19,0.9971293271
2021-10-20,0.9973786912
2021-10-21,0.9984345864
2021-10-22,0.9962740959
2021-10-25,1.000806315
2021-10-26,1.001528611
2021-10-27,1.000265341
2021-10-28,1.003605357
2021-10-29,1.003572632
2021-11-01,1.007149065
2021-11-02,1.006975971
2021-11-03,1.010196537
2021-11-04,1.005880323
2021-11-05,1.00615491
2021-11-08,1.008227033
2021-11-09,1.008345294
2021-11-10,1.010248001
2021-11-11,1.01299143
2021-11-12,1.010663936
2021-11-15,1.010597634
2021-11-16,1.012207679
2021-11-17,1.01097339
2021-11-18,1.007344939
2021-11-19,1.007062844
2021-11-22,1.008424941
2021-11-23,1.01542242
2021-11-24,1.017490187
2021-11-25,1.019053473
2021-11-26,1.018570795
2021-11-29,1.016510604
2021-11-30,1.016675032
2021-12-01,1.014100206
2021-12-02,1.015168714
2021-12-03,1.013576557
2021-12-06,1.015897169
2021-12-07,1.017259872
2021-12-08,1.021726663
2021-12-09,1.021344
2021-12-10,1.022639289
2021-12-13,1.015891224
2021-12-14,1.013650358
2021-12-15,1.013952821
2021-12-16,1.015029574
2021-12-17,1.016539915
2021-12-20,1.017179885
2021-12-21,1.021866424
2021-12-22,1.019305079
2021-12-23,1.021040293
2021-12-24,1.015112135
2021-12-27,1.015973134
2021-12-28,1.016062653
2021-12-29,1.015390366
2021-12-30,1.013968235
2021-12-31,1.017143558
2022-01-03,1.020132447
2022-01-04,1.015062284
2022-01-05,1.009247601
2022-01-06,1.010099244
2022-01-07,1.013341074
2022-01-10,1.009120594
2022-01-11,1.006020182
2022-01-12,1.009088176
2022-01-13,1.009822032
2022-01-14,1.009539497
2022-01-17,1.011455146
2022-01-18,1.008536126
2022-01-19,1.010761527
2022-01-20,1.01596987
2022-01-21,1.019156567
2022-01-24,1.019384243
2022-01-25,1.017651115
2022-01-26,1.017575293
2022-01-27,1.016429937
2022-01-28,1.015751844
2022-01-31,1.018512408
2022-02-01,1.017199897
2022-02-02,1.016620101
2022-02-03,1.017922552
2022-02-04,1.017518616
2022-02-07,1.016349234
2022-02-08,1.0133761
2022-02-09,1.013769317
2022-02-10,1.012555887
2022-02-11,1.012482456
2022-02-14,1.013137198
2022-02-15,1.010829313
2022-02-16,1.009194153
2022-02-17,1.003216518
2022-02-18,1.003963909
2022-02-21,1.007484938
2022-02-22,1.001367823
2022-02-23,1.00002967
2022-02-24,1.001576165
2022-02-25,1.006503312
2022-02-28,1.005080078
2022-03-01,1.007413443
2022-03-02,1.008655844
2022-03-03,1.01351125
2022-03-04,1.018591327
2022-03-07,1.02046086
2022-03-08,1.022966622
2022-03-09,1.026583627
2022-03-10,1.024727108
2022-03-11,1.024371688
2022-03-14,1.026104678
2022-03-15,1.027327226
2022-03-16,1.028150936
2022-03-17,1.023621761
2022-03-18,1.021597341
2022-03-21,1.023372155
2022-03-22,1.028133621
2022-03-23,1.02761346
2022-03-24,1.021970193
2022-03-25,1.016581246
2022-03-28,1.016474267
2022-03-29,1.016847645
2022-03-30,1.017114635
2022-03-31,1.012386442
2022-04-01,1.009055865
2022-04-04,1.004396868
2022-04-05,1.004446844
2022-04-06,1.005908337
2022-04-07,1.004329723
2022-04-08,1.002857301
2022-04-11,1.000325743
2022-04-12,1.000547812
2022-04-13,0.9981389567
2022-04-14,0.9988734307
2022-04-15,1.001234942
2022-04-18,1.003325674
2022-04-19,1.007814818
2022-04-20,1.010288191
2022-04-21,1.010325252
2022-04-22,1.011635434
2022-04-25,1.014488781
2022-04-26,1.015580375
2022-04-27,1.015314656
2022-04-28,1.013916098
2022-04-29,1.020372514
2022-05-02,1.016218124
2022-05-03,1.014174364
2022-05-04,1.010512603
2022-05-05,1.012417755
2022-05-06,1.012162016
2022-05-09,1.009162079
2022-05-10,1.006177737
2022-05-11,1.008298989
2022-05-12,1.006673143
2022-05-13,1.009767762
2022-05-16,1.010466453
2022-05-17,1.011793005
2022-05-18,1.015227948
2022-05-19,1.013760161
2022-05-20,1.015437098
2022-05-23,1.01563783
2022-05-24,1.01367567
2022-05-25,1.015580099
2022-05-26,1.016078489
2022-05-27,1.0126697
2022-05-30,1.016256606
2022-05-31,1.020265263
2022-06-01,1.025090243
2022-06-02,1.025576244
2022-06-03,1.025147664
2022-06-06,1.025054787
2022-06-07,1.025585449
2022-06-08,1.028745637
2022-06-09,1.026481842
2022-06-10,1.02418013
2022-06-13,1.029717819
2022-06-14,1.024325822
2022-06-15,1.028369443
2022-06-16,1.037226224
2022-06-17,1.033785105
2022-06-20,1.035116908
2022-06-21,1.033751864
2022-06-22,1.031847986
2022-06-23,1.034009116
2022-06-24,1.037987024
2022-06-27,1.040596341
2022-06-28,1.033651738
2022-06-29,1.030468688
2022-06-30,1.030172856
2022-07-01,1.036613074
2022-07-04,1.034779081
2022-07-05,1.03512009
2022-07-06,1.033419616
2022-07-07,1.029889282
2022-07-08,1.029830364
2022-07-11,1.026532385
2022-07-12,1.02655406
2022-07-13,1.023738344
2022-07-14,1.022418165
2022-07-15,1.020001549
2022-07-18,1.022067511
2022-07-19,1.026993111
2022-07-20,1.027476238
2022-07-21,1.028756285
2022-07-22,1.028187108
2022-07-25,1.03023437
2022-07-26,1.033968472
2022-07-27,1.03549818
2022-07-28,1.033723316
2022-07-29,1.036650877
2022-08-01,1.035518978
2022-08-02,1.032268922
2022-08-03,1.031166963
2022-08-04,1.030643329
2022-08-05,1.03182018
2022-08-08,1.032783042
2022-08-09,1.035459719
2022-08-10,1.035693688
2022-08-11,1.035687658
2022-08-12,1.036188292
2022-08-15,1.03701993
2022-08-16,1.037671886
2022-08-17,1.033769094
2022-08-18,1.028581842
2022-08-19,1.030159922
2022-08-22,1.028293049
2022-08-23,1.028823131
2022-08-24,1.028547445
2022-08-25,1.030417797
2022-08-26,1.028116093
2022-08-29,1.027075041
2022-08-30,1.026059413
2022-08-31,1.02368745
2022-09-01,1.021505317
2022-09-02,1.02171421
2022-09-05,1.020442363
2022-09-06,1.021465838
2022-09-07,1.02089359
2022-09-08,1.019322306
2022-09-09,1.015151321
2022-09-12,1.012294742
2022-09-13,1.016243802
2022-09-14,1.015599587
2022-09-15,1.01312779
2022-09-16,1.01400692
2022-09-19,1.016497785
2022-09-20,1.021695121
2022-09-21,1.022304742
2022-09-22,1.021723373
2022-09-23,1.024267979
2022-09-26,1.025879511
2022-09-27,1.027568537
2022-09-28,1.025424969
2022-09-29,1.020550559
2022-09-30,1.020075804
2022-10-03,1.018404892
2022-10-04,1.018436278
2022-10-05,1.021598518
2022-10-06,1.022906774
2022-10-07,1.023972994
2022-10-10,1.021897533
2022-10-11,1.02402348
2022-10-12,1.020416022
2022-10-13,1.021515626
2022-10-14,1.020856608
2022-10-17,1.019652892
2022-10-18,1.019813159
2022-10-19,1.017333794
2022-10-20,1.020431323
2022-10-21,1.017673984
2022-10-24,1.016536475
2022-10-25,1.01838596
2022-10-26,1.017816095
2022-10-27,1.023557445
2022-10-28,1.01996976
2022-10-31,1.018529533
2022-11-01,1.015704134
2022-11-02,1.016578635
2022-11-03,1.018440154
2022-11-04,1.01326603
2022-11-07,1.013810802
2022-11-08,1.01703711
2022-11-09,1.017395222
2022-11-10,1.017408486
2022-11-11,1.014885771
2022-11-14,1.012256007
2022-11-15,1.012469515
2022-11-16,1.018091209
2022-11-17,1.018449052
2022-11-18,1.020239734
2022-11-21,1.021745483
2022-11-22,1.021895525
2022-11-23,1.018427625
2022-11-24,1.018371948
2022-11-25,1.019288965
2022-11-28,1.019601494
2022-11-29,1.018069186
2022-11-30,1.022302004
2022-12-01,1.020238099
2022-12-02,1.019480487
2022-12-05,1.015153993
2022-12-06,1.01821974
2022-12-07,1.021494436
2022-12-08,1.02484931
2022-12-09,1.026993874
2022-12-12,1.022828703
2022-12-13,1.019892894
2022-12-14,1.02071703
2022-12-15,1.020547934
2022-12-16,1.020160479
2022-12-19,1.021907295
2022-12-20,1.021187124
2022-12-21,1.016705814
2022-12-22,1.018264648
2022-12-23,1.022462457
2022-12-26,1.021343339
2022-12-27,1.023637551
2022-12-28,1.022563693
2022-12-29,1.023870117
2022-12-30,1.022715932
2023-01-02,1.019741729
2023-01-03,1.021659076
2023-01-04,1.020920179
2023-01-05,1.026466942
2023-01-06,1.023377254
2023-01-09,1.023581487
2023-01-10,1.025838191
2023-01-11,1.028053401
2023-01-12,1.027498021
2023-01-13,1.025746674
2023-01-16,1.024802337
2023-01-17,1.024011645
2023-01-18,1.022345597
2023-01-19,1.023118438
2023-01-20,1.021978994
2023-01-23,1.022964732
2023-01-24,1.02336225
2023-01-25,1.026335768
2023-01-26,1.022762534
2023-01-27,1.026466702
2023-01-30,1.024309068
2023-01-31,1.022433971
2023-02-01,1.020304969
2023-02-02,1.020126716
2023-02-03,1.019968849
2023-02-06,1.021331129
2023-02-07,1.024837735
2023-02-08,1.024858807
2023-02-09,1.022823511
2023-02-10,1.027119351
2023-02-13,1.025683728
2023-02-14,1.025509684
2023-02-15,1.024037811
2023-02-16,1.022220942
2023-02-17,1.022494067
2023-02-20,1.021275423
2023-02-21,1.02501928
2023-02-22,1.024428439
2023-02-23,1.021731748
2023-02-24,1.021644453
2023-02-27,1.016470066
2023-02-28,1.020340834
2023-03-01,1.01944845
2023-03-02,1.020469979
2023-03-03,1.017425746
2023-03-06,1.014511945
2023-03-07,1.016630963
2023-03-08,1.018461991
2023-03-09,1.019311062
2023-03-10,1.024344678
2023-03-13,1.025418821
2023-03-14,1.026728578
2023-03-15,1.026002479
2023-03-16,1.024777225
2023-03-17,1.025501095
2023-03-20,1.032396146
2023-03-21,1.033885529
2023-03-22,1.029891349
2023-03-23,1.027345564
2023-03-24,1.026131338
2023-03-27,1.028367683
2023-03-28,1.033374356
2023-03-29,1.033613463
2023-03-30,1.032185813
2023-03-31,1.033539794
2023-04-03,1.033800208
2023-04-04,1.032751925
2023-04-05,1.03367328
2023-04-06,1.037755438
2023-04-07,1.040696906
2023-04-10,1.038285124
2023-04-11,1.035803608
2023-04-12,1.033691872
2023-04-13,1.037591121
2023-04-14,1.041136857
2023-04-17,1.042577637
2023-04-18,1.04677728
2023-04-19,1.047382409
2023-04-20,1.044531918
2023-04-21,1.04894743
2023-04-24,1.050863727
2023-04-25,1.050667104
2023-04-26,1.045808268
2023-04-27,1.052679108
2023-04-28,1.051227309
2023-05-01,1.053215421
2023-05-02,1.052887977
2023-05-03,1.056944779
2023-05-04,1.057705659
2023-05-05,1.056931691
2023-05-08,1.057337365
2023-05-09,1.058658014
2023-05-10,1.055482893
2023-05-11,1.051226384
2023-05-12,1.049251021
2023-05-15,1.042052004
2023-05-16,1.044646332
2023-05-17,1.04695121
2023-05-18,1.051971334
2023-05-19,1.046915511
2023-05-22,1.045903932
2023-05-23,1.043666603
2023-05-24,1.041583603
2023-05-25,1.041762892
2023-05-26,1.034460577
2023-05-29,1.034617114
2023-05-30,1.041892623
2023-05-31,1.043854756
2023-06-01,1.04190184
2023-06-02,1.04203824
2023-06-05,1.041650261
2023-06-06,1.045735253
2023-06-07,1.048965974
2023-06-08,1.047627592
2023-06-09,1.054176722
2023-06-12,1.055917031
2023-06-13,1.054372918
2023-06-14,1.057640115
2023-06-15,1.049829799
2023-06-16,1.05090329
2023-06-19,1.050576284
2023-06-20,1.053386893
2023-06-21,1.054355851
2023-06-22,1.058778269
2023-06-23,1.064146264
2023-06-26,1.060701026
2023-06-27,1.063493486
2023-06-28,1.063609329
2023-06-29,1.066666592
2023-06-30,1.058630442
2023-07-03,1.054672713
2023-07-04,1.056391297
2023-07-05,1.062540223
2023-07-06,1.062778819
2023-07-07,1.061569484
2023-07-10,1.064050781
2023-07-11,1.065344738
2023-07-12,1.065481068
2023-07-13,1.066511878
2023-07-14,1.063377682
2023-07-17,1.067594603
2023-07-18,1.067899879
2023-07-19,1.070832043
2023-07-20,1.066147804
2023-07-21,1.060253886
2023-07-24,1.064159686
2023-07-25,1.063750609
2023-07-26,1.062389872
2023-07-27,1.0645932
2023-07-28,1.063437357
2023-07-31,1.058914297
2023-08-01,1.056854838
2023-08-02,1.059013838
2023-08-03,1.06217923
2023-08-04,1.061925728
2023-08-07,1.062100782
2023-08-08,1.063428935
2023-08-09,1.058643518
2023-08-10,1.052879984
2023-08-11,1.055979344
2023-08-14,1.059051884
2023-08-15,1.06080825
2023-08-16,1.05761247
2023-08-17,1.057842894
2023-08-18,1.058283422
2023-08-21,1.057503456
2023-08-22,1.054829635
2023-08-23,1.052036307
2023-08-24,1.053243621
2023-08-25,1.054413299
2023-08-28,1.052360247
2023-08-29,1.046468059
2023-08-30,1.04396676
2023-08-31,1.048720924
2023-09-01,1.050364777
2023-09-04,1.050752951
2023-09-05,1.047069947
2023-09-06,1.051230411
2023-09-07,1.049099539
2023-09-08,1.052108759
2023-09-11,1.055163887
2023-09-12,1.05568744
2023-09-13,1.055196874
2023-09-14,1.052858926
2023-09-15,1.05604574
2023-09-18,1.052795795
2023-09-19,1.050081647
2023-09-20,1.047686911
2023-09-21,1.048188494
2023-09-22,1.049502161
2023-09-25,1.047266051
2023-09-26,1.046827734
2023-09-27,1.044717989
2023-09-28,1.045075038
2023-09-29,1.047170239
2023-10-02,1.052283464
2023-10-03,1.051585651
2023-10-04,1.054138487
2023-10-05,1.056441656
2023-10-06,1.056835292
2023-10-09,1.055876624
2023-10-10,1.058100441
2023-10-11,1.059108617
2023-10-12,1.060588478
2023-10-13,1.057383058
2023-10-16,1.05770516
2023-10-17,1.057530245
2023-10-18,1.059076749
2023-10-19,1.059680521
2023-10-20,1.063268454
2023-10-23,1.065309849
2023-10-24,1.067147562
2023-10-25,1.065634074
2023-10-26,1.064801967
2023-10-27,1.064452713
2023-10-30,1.06364348
2023-10-31,1.063778314
2023-11-01,1.061993841
2023-11-02,1.063460085
2023-11-03,1.060171368
2023-11-06,1.061181315
2023-11-07,1.057373964
2023-11-08,1.056118506
2023-11-09,1.057686994
2023-11-10,1.059571105
2023-11-13,1.067893007
2023-11-14,1.067302239
2023-11-15,1.067985016
2023-11-16,1.065486983
2023-11-17,1.061388046
2023-11-20,1.064618
2023-11-21,1.06502684
2023-11-22,1.070758295
2023-11-23,1.071559184
2023-11-24,1.07570991
2023-11-27,1.073612433
2023-11-28,1.072027497
2023-11-29,1.067677921
2023-11-30,1.069813361
2023-12-01,1.071448589
2023-12-04,1.075887441
2023-12-05,1.075976826
2023-12-06,1.073952305
2023-12-07,1.072952171
2023-12-08,1.07546455
2023-12-11,1.076853988
2023-12-12,1.079369154
2023-12-13,1.078755873
2023-12-14,1.077310235
2023-12-15,1.077552298
2023-12-18,1.076381267
2023-12-19,1.075972478
2023-12-20,1.073954264
2023-12-21,1.071669548
2023-12-22,1.073349017
2023-12-25,1.076090059
2023-12-26,1.074766021
2023-12-27,1.070684045
2023-12-28,1.070763616
2023-12-29,1.071589969
2024-01-01,1.069302268
2024-01-02,1.072867821
2024-01-03,1.07342267
2024-01-04,1.072733425
2024-01-05,1.076926487
2024-01-08,1.080032156
2024-01-09,1.08101665
2024-01-10,1.082582454
2024-01-11,1.08679064
2024-01-12,1.087882897
2024-01-15,1.087943765
2024-01-16,1.089272632
2024-01-17,1.090130769
2024-01-18,1.08525675
2024-01-19,1.08291068
2024-01-22,1.084897387
2024-01-23,1.079709934
2024-01-24,1.075489126
2024-01-25,1.077022388
2024-01-26,1.075489042
2024-01-29,1.077373961
2024-01-30,1.077179733
2024-01-31,1.07600125
2024-02-01,1.073708978
2024-02-02,1.075412133
2024-02-05,1.078296382
2024-02-06,1.076915437
2024-02-07,1.074072195
2024-02-08,1.075119753
2024-02-09,1.075112608
2024-02-12,1.076801245
2024-02-13,1.079762109
2024-02-14,1.081619978
2024-02-15,1.077637924
2024-02-16,1.072103343
2024-02-19,1.075373242
2024-02-20,1.076835368
2024-02-21,1.079771839
2024-02-22,1.081260448
2024-02-23,1.07695846
2024-02-26,1.07513378
2024-02-27,1.078003215
2024-02-28,1.080453283
2024-02-29,1.081856384
2024-03-01,1.083050398
2024-03-04,1.08125865
2024-03-05,1.08037082
2024-03-06,1.08102245
2024-03-07,1.082614373
2024-03-08,1.081146412
2024-03-11,1.078680266
2024-03-12,1.078860379
2024-03-13,1.078862244
2024-03-14,1.080665394
2024-03-15,1.079249091
2024-03-18,1.079362106
2024-03-19,1.082152599
2024-03-20,1.082735117
2024-03-21,1.082396827
2024-03-22,1.084851285
2024-03-25,1.088058652
2024-03-26,1.087032611
2024-03-27,1.091590487
2024-03-28,1.089613743
2024-03-29,1.088472516
2024-04-01,1.089715579
2024-04-02,1.086396216
2024-04-03,1.08376657
2024-04-04,1.082402549
2024-04-05,1.080886554
2024-04-08,1.077022577
2024-04-09,1.078852618
2024-04-10,1.079221671
2024-04-11,1.084055683
2024-04-12,1.082973323
2024-04-15,1.087355794
2024-04-16,1.084708971
2024-04-17,1.085362716
2024-04-18,1.081745153
2024-04-19,1.086568449
2024-04-22,1.087062555
2024-04-23,1.084146597
2024-04-24,1.074561998
2024-04-25,1.073755972
2024-04-26,1.075232091
2024-04-29,1.081816979
2024-04-30,1.082895223
2024-05-01,1.077430421
2024-05-02,1.074013823
2024-05-03,1.070908493
2024-05-06,1.069679083
2024-05-07,1.066633019
2024-05-08,1.058942643
2024-05-09,1.05501716
2024-05-10,1.054459016
2024-05-13,1.053787549
2024-05-14,1.0557235
2024-05-15,1.057823466
2024-05-16,1.05663544
2024-05-17,1.060112577
2024-05-20,1.055237995
2024-05-21,1.057517677
2024-05-22,1.056656727
2024-05-23,1.056446735
2024-05-24,1.056225323
2024-05-27,1.056040969
2024-05-28,1.05665036
2024-05-29,1.054807629
2024-05-30,1.057946543
2024-05-31,1.057811787
2024-06-03,1.056773786
2024-06-04,1.057329088
2024-06-05,1.058981736
2024-06-06,1.057171534
2024-06-07,1.056243671
2024-06-10,1.056787597
2024-06-11,1.05779496
2024-06-12,1.061637817
2024-06-13,1.064683793
2024-06-14,1.068412164
2024-06-17,1.069636223
2024-06-18,1.070863776
2024-06-19,1.072563864
2024-06-20,1.070290933
2024-06-21,1.068764536
2024-06-24,1.069606271
2024-06-25,1.068484791
2024-06-26,1.071354663
2024-06-27,1.067252666
2024-06-28,1.067661408
2024-07-01,1.071685914
2024-07-02,1.07048472
2024-07-03,1.070210402
2024-07-04,1.069188453
2024-07-05,1.067886788
2024-07-08,1.068533628
2024-07-09,1.068547309
2024-07-10,1.069247761
2024-07-11,1.067230639
2024-07-12,1.068918243
2024-07-15,1.071657306
2024-07-16,1.072470354
2024-07-17,1.075353502
2024-07-18,1.070088443
2024-07-19,1.072070225
2024-07-22,1.071097275
2024-07-23,1.067997364
2024-07-24,1.066836627
2024-07-25,1.067298114
2024-07-26,1.067684325
2024-07-29,1.064014847
2024-07-30,1.066015855
2024-07-31,1.064511825
2024-08-01,1.061579552
2024-08-02,1.05938717
2024-08-05,1.060004795
2024-08-06,1.056525057
2024-08-07,1.054549438
2024-08-08,1.055227014
2024-08-09,1.05617897
2024-08-12,1.062642417
2024-08-13,1.065337768
2024-08-14,1.063749271
2024-08-15,1.064827266
2024-08-16,1.065801167
2024-08-19,1.069038786
2024-08-20,1.067445596
2024-08-21,1.067117082
2024-08-22,1.064650111
2024-08-23,1.063160097
2024-08-26,1.065079084
2024-08-27,1.06822301
2024-08-28,1.065669398
2024-08-29,1.063837529
2024-08-30,1.061453549
2024-09-02,1.061057348
2024-09-03,1.06238717
2024-09-04,1.060701276
2024-09-05,1.057796279
2024-09-06,1.055592424
2024-09-09,1.051389493
2024-09-10,1.049268173
2024-09-11,1.047733814
2024-09-12,1.048602066
2024-09-13,1.046328982
2024-09-16,1.046097136
2024-09-17,1.046644734
2024-09-18,1.048349319
2024-09-19,1.049422477
2024-09-20,1.049202108
2024-09-23,1.047865855
2024-09-24,1.044873404
2024-09-25,1.041505908
2024-09-26,1.040265707
2024-09-27,1.03966225
2024-09-30,1.045214523
2024-10-01,1.044206491
2024-10-02,1.043787902
2024-10-03,1.049625687
2024-10-04,1.048717978
2024-10-07,1.047648038
2024-10-08,1.044880578
2024-10-09,1.047347084
2024-10-10,1.047267245
2024-10-11,1.046258116
2024-10-14,1.042551666
2024-10-15,1.03923096
2024-10-16,1.037814524
2024-10-17,1.036714734
2024-10-18,1.035085716
2024-10-21,1.037223586
2024-10-22,1.037324186
2024-10-23,1.036291501
2024-10-24,1.034603566
2024-10-25,1.028103976
2024-10-28,1.030922821
2024-10-29,1.033037184
2024-10-30,1.030175974
2024-10-31,1.029199153
2024-11-01,1.028831357
2024-11-04,1.026919034
2024-11-05,1.024764883
2024-11-06,1.025597752
2024-11-07,1.027219666
2024-11-08,1.028265341
2024-11-11,1.028604741
2024-11-12,1.027745113
2024-11-13,1.029976801
2024-11-14,1.027336164
2024-11-15,1.032889768
2024-11-18,1.032760975
2024-11-19,1.028216263
2024-11-20,1.028747166
2024-11-21,1.02411117
2024-11-22,1.02673329
2024-11-25,1.024417089
2024-11-26,1.025920689
2024-11-27,1.02772471
2024-11-28,1.027139384
2024-11-29,1.028658727
2024-12-02,1.026355811
2024-12-03,1.031166618
2024-12-04,1.031526278
2024-12-05,1.029075497
2024-12-06,1.029264321
2024-12-09,1.032580161
2024-12-10,1.035154985
2024-12-11,1.033227672
2024-12-12,1.034704777
2024-12-13,1.032397136
2024-12-16,1.027598011
2024-12-17,1.033692835
2024-12-18,1.029684332
2024-12-19,1.023454598
2024-12-20,1.025528815
2024-12-23,1.017604435
2024-12-24,1.023319047
2024-12-25,1.022325804
2024-12-26,1.022202889
2024-12-27,1.022359451
2024-12-30,1.022726351
2024-12-31,1.024999829
2025-01-01,1.027882243
